id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
34996127,疯狂的麦克斯：狂暴女神,,https://dou.img.lithub.cc/movie/34996127.jpg,2024-06-07(中国大陆),https://movie.douban.com/subject/34996127/,7.5,"动作,科幻,惊悚",5,,,2024-06-28 11:16:44,2024 / 澳大利亚 美国 / 动作 科幻 惊悚 冒险 / 乔治·米勒 / 安雅·泰勒-乔伊 克里斯·海姆斯沃斯
24284175,九龙城寨之围城,,https://dou.img.lithub.cc/movie/24284175.jpg,2024-05-01(中国大陆/中国香港),https://movie.douban.com/subject/24284175/,0,"动作,犯罪",5,,,2024-04-28 23:32:15,2024 / 中国香港 中国大陆 / 动作 犯罪 / 郑保瑞 / 古天乐 洪金宝
35575567,沙丘2,,https://dou.img.lithub.cc/movie/35575567.jpg,2024-03-08(中国大陆),https://movie.douban.com/subject/35575567/,8.2,"剧情,动作,科幻",3,,,2024-04-26 16:38:52,2024 / 美国 加拿大 / 剧情 动作 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 赞达亚
36530235,还是觉得你最好2,,https://dou.img.lithub.cc/movie/36530235.jpg,2024-02-24(中国大陆),https://movie.douban.com/subject/36530235/,6.3,"喜剧,爱情",3,,,2024-04-26 16:38:08,2024 / 中国香港 中国大陆 / 喜剧 爱情 / 陈咏燊 / 邓丽欣 张继聪
35491115,临时劫案,,https://dou.img.lithub.cc/movie/35491115.jpg,2024-01-19(中国大陆),https://movie.douban.com/subject/35491115/,6.2,"喜剧,动作,犯罪",5,,,2024-04-26 16:37:27,2024 / 中国大陆 中国香港 / 喜剧 动作 犯罪 / 麦启光 / 郭富城 林家栋
35453251,哥斯拉大战金刚2：帝国崛起,,https://dou.img.lithub.cc/movie/35453251.jpg,2024-03-29(美国/中国大陆),https://movie.douban.com/subject/35453251/,6.8,"动作,科幻,冒险",5,,,2024-04-26 16:37:16,2024 / 美国 / 动作 科幻 冒险 / 亚当·温加德 / 丽贝卡·豪尔 布莱恩·泰里·亨利
36151692,周处除三害,,https://dou.img.lithub.cc/movie/36151692.jpg,2024-03-01(中国大陆),https://movie.douban.com/subject/36151692/,8.1,"动作,犯罪",5,,,2024-04-26 16:36:41,2023 / 中国台湾 / 动作 犯罪 / 黄精甫 / 阮经天 袁富华
36369452,飞驰人生2,,https://dou.img.lithub.cc/movie/36369452.jpg,2024-02-10(中国大陆),https://movie.douban.com/subject/36369452/,7.7,"剧情,喜剧,运动",5,,,2024-04-26 16:36:03,2024 / 中国大陆 / 剧情 喜剧 运动 / 韩寒 / 沈腾 范丞丞
36081094,热辣滚烫,,https://dou.img.lithub.cc/movie/36081094.jpg,2024-02-10(中国大陆),https://movie.douban.com/subject/36081094/,7.8,"剧情,喜剧",3,,,2024-04-26 16:35:51,2024 / 中国大陆 / 剧情 喜剧 / 贾玲 / 贾玲 雷佳音
26925611,你想活出怎样的人生,,https://dou.img.lithub.cc/movie/26925611.jpg,2024-04-03(中国大陆),https://movie.douban.com/subject/26925611/,7.7,"动画,奇幻,冒险",3,,,2024-04-26 16:35:32,2023 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 山时聪真 菅田将晖
35131346,隐入尘烟,,https://dou.img.lithub.cc/movie/35131346.jpg,2022-07-08(中国大陆),https://movie.douban.com/subject/35131346/,8.4,剧情,,,,2023-10-08 11:51:42,2022 / 中国大陆 / 剧情 / 李睿珺 / 武仁林 海清
25964071,夏洛特烦恼,,https://dou.img.lithub.cc/movie/25964071.jpg,2015-09-30(中国大陆),https://movie.douban.com/subject/25964071/,7.8,"喜剧,爱情",,,,2023-10-08 11:51:33,2015 / 中国大陆 / 喜剧 爱情 / 闫非 彭大魔 / 沈腾 马丽
26752088,我不是药神,,https://dou.img.lithub.cc/movie/26752088.jpg,2018-07-05(中国大陆),https://movie.douban.com/subject/26752088/,9,"剧情,喜剧",,,,2023-10-08 11:51:19,2018 / 中国大陆 / 剧情 喜剧 / 文牧野 / 徐峥 王传君
34882958,巨齿鲨2：深渊,,https://dou.img.lithub.cc/movie/34882958.jpg,2023-08-04(美国/中国大陆),https://movie.douban.com/subject/34882958/,5.1,"动作,科幻,冒险",4,,,2023-09-06 15:49:38,2023 / 美国 中国大陆 / 动作 科幻 冒险 / 本·维特利  / 杰森·斯坦森 吴京
35765480,八角笼中,,https://dou.img.lithub.cc/movie/35765480.jpg,2023-07-06(中国大陆),https://movie.douban.com/subject/35765480/,7.3,"剧情,动作",5,,,2023-09-06 15:48:46,2023 / 中国大陆 / 剧情 动作 / 王宝强 / 王宝强 陈永胜
4058939,芭比,,https://dou.img.lithub.cc/movie/4058939.jpg,2023-07-21(美国/中国大陆),https://movie.douban.com/subject/4058939/,8.1,"喜剧,奇幻,冒险",3,,,2023-09-06 15:46:02,2023 / 加拿大 美国 / 喜剧 奇幻 冒险 / 格蕾塔·葛韦格 / 玛格特·罗比 瑞恩·高斯林
3831020590,消失的她,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893270877.jpg,2023-06-22(中国大陆),https://movie.douban.com/subject/35660795/,6.8,"悬疑,犯罪",4,,,2023-06-26 08:27:45,2022 / 中国大陆 / 悬疑 犯罪 / 崔睿 刘翔 / 朱一龙 倪妮
3814498594,速度与激情9,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2640611704.jpg,2021-05-21(中国大陆),https://movie.douban.com/subject/25728006/,5.1,"动作,犯罪",4,,,2023-06-09 16:40:59,2021 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 约翰·塞纳
3814498278,刀剑神域进击篇：暮色黄昏,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2892365943.jpg,2023-05-26(中国大陆),https://movie.douban.com/subject/35652451/,6.5,"动作,动画",1,,,2023-06-09 16:40:36,2022 / 日本 / 动作 动画 / 河野亚矢子 / 松冈祯丞 户松遥
3793521913,速度与激情8,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2444256500.jpg,2017-04-14(中国大陆),https://movie.douban.com/subject/26260853/,7.1,"动作,犯罪",,,,2023-05-19 22:53:23,2017 / 中国大陆 美国 日本 / 动作 犯罪 / F·加里·格雷 / 范·迪塞尔 杰森·斯坦森
3793521831,速度与激情7,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2233706697.jpg,2015-04-12(中国大陆),https://movie.douban.com/subject/23761370/,8.4,"动作,犯罪",,,,2023-05-19 22:53:20,2015 / 美国 中国大陆 日本 / 动作 犯罪 / 温子仁 / 范·迪塞尔 保罗·沃克
3793521773,速度与激情6,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2024579845.jpg,2013-07-26(中国大陆),https://movie.douban.com/subject/6537500/,7.9,"动作,犯罪",,,,2023-05-19 22:53:17,2013 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
3793521754,速度与激情5,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p898634801.jpg,2011-05-12(中国大陆),https://movie.douban.com/subject/4286017/,8.5,"动作,犯罪",,,,2023-05-19 22:53:16,2011 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
3793521729,速度与激情4,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2230413708.jpg,2009-04-15(中国大陆),https://movie.douban.com/subject/2132930/,7.8,"动作,犯罪",,,,2023-05-19 22:53:15,2009 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
3793521706,速度与激情3：东京漂移,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1035097366.jpg,2006-06-16(美国),https://movie.douban.com/subject/1652618/,7,"动作,犯罪",,,,2023-05-19 22:53:14,2006 / 美国 德国 日本 / 动作 犯罪 / 林诣彬 / 卢卡斯·布莱克 宝娃
3793521668,速度与激情2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2234440406.jpg,2003-06-03(美国),https://movie.douban.com/subject/1307442/,7.5,"动作,犯罪",,,,2023-05-19 22:53:12,2003 / 美国 德国 / 动作 犯罪 / 约翰·辛格顿 / 保罗·沃克 泰瑞斯·吉布森
3793521580,速度与激情,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1033539605.jpg,2001-06-22(美国),https://movie.douban.com/subject/1304899/,7.9,"动作,犯罪",,,,2023-05-19 22:53:09,2001 / 美国 德国 / 动作 犯罪 / 罗伯·科恩 / 保罗·沃克 范·迪塞尔
3765712610,速度与激情10,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2890967604.jpg,2023-05-17(中国大陆),https://movie.douban.com/subject/26631790/,6.6,"动作,悬疑,惊悚",4,,,2023-05-19 22:52:59,2023 / 美国 / 动作 悬疑 惊悚 犯罪 冒险 / 路易斯·莱特里尔 / 范·迪塞尔 米歇尔·罗德里格兹
3771226606,长空之王,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2889598060.jpg,2023-04-28(中国大陆),https://movie.douban.com/subject/35209731/,6.7,"剧情,动作",3,,,2023-04-30 07:31:46,2023 / 中国大陆 / 剧情 动作 / 刘晓世 / 王一博 胡军
3769990849,人生路不熟,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2889864501.jpg,2023-04-28(中国大陆),https://movie.douban.com/subject/35653205/,6.5,"剧情,喜剧",5,,,2023-04-28 23:19:24,2023 / 中国大陆 / 剧情 喜剧 / 易小星 / 乔杉 范丞丞
3765767071,泰坦尼克号,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2889314814.jpg,1998-04-03(中国大陆),https://movie.douban.com/subject/1292722/,9.5,"剧情,爱情,灾难",5,,,2023-04-24 15:56:08,1997 / 美国 墨西哥 / 剧情 爱情 灾难 / 詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 凯特·温丝莱特
3761671493,灌篮高手,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2888398295.jpg,2023-04-20(中国大陆),https://movie.douban.com/subject/35315950/,9,"动画,运动",2,,,2023-04-20 22:53:39,2022 / 日本 / 动画 运动 / 井上雄彦 / 仲村宗悟 笠间淳
3759545963,龙马精神,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2890322824.jpg,2023-04-07(中国大陆),https://movie.douban.com/subject/35595615/,6,"剧情,喜剧,动作",,,,2023-04-18 20:26:45,2023 / 中国大陆 / 剧情 喜剧 动作 / 杨子 / 成龙 刘浩存
3741047330,铃芽之旅,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2887641712.jpg,2023-03-24(中国大陆),https://movie.douban.com/subject/35371261/,7.3,"爱情,动画,奇幻",,,,2023-04-02 18:14:42,2022 / 日本 / 爱情 动画 奇幻 / 新海诚 / 原菜乃华 松村北斗
3717781320,老师·好,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2551352209.jpg,2019-03-22(中国大陆),https://movie.douban.com/subject/27663742/,6.6,剧情,,,,2023-03-11 22:39:50,2019 / 中国大陆 / 剧情 / 张栾 / 于谦 汤梦佳
3717780790,银河补习班,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2544499326.jpg,2019-07-18(中国大陆),https://movie.douban.com/subject/30282387/,6.2,剧情,,,,2023-03-11 22:39:28,2019 / 中国大陆 / 剧情 / 邓超 俞白眉 / 邓超 白宇
3717780524,八佰,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2615925279.jpg,2020-08-21(中国大陆),https://movie.douban.com/subject/26754233/,7.5,"剧情,历史,战争",,,,2023-03-11 22:39:19,2020 / 中国大陆 / 剧情 历史 战争 / 管虎 / 王千源 张译
3717779863,扬名立万,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2881817779.jpg,2021-11-11(中国大陆),https://movie.douban.com/subject/35422807/,7.4,"剧情,喜剧,悬疑",,,,2023-03-11 22:38:54,2021 / 中国大陆 / 剧情 喜剧 悬疑 / 刘循子墨 / 尹正 邓家佳
3717779385,狙击手,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2738601191.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35215390/,7.7,"剧情,历史,战争",,,,2023-03-11 22:38:36,2022 / 中国大陆 / 剧情 历史 战争 / 张艺谋 张末 / 陈永胜 章宇
3717779288,金刚川,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2623301908.jpg,2020-10-23(中国大陆),https://movie.douban.com/subject/35155748/,6.5,"剧情,战争",,,,2023-03-11 22:38:32,2020 / 中国大陆 / 剧情 战争 / 管虎 郭帆 路阳 / 张译 吴京
3717779250,你好，李焕英,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2629056068.jpg,2021-02-12(中国大陆),https://movie.douban.com/subject/34841067/,7.7,"剧情,喜剧,奇幻",,,,2023-03-11 22:38:30,2021 / 中国大陆 / 剧情 喜剧 奇幻 / 贾玲 / 贾玲 张小斐
3717778881,李茂扮太子,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2812626447.jpg,2022-01-01(中国大陆),https://movie.douban.com/subject/35444998/,4.3,"喜剧,古装",,,,2023-03-11 22:38:16,2022 / 中国大陆 / 喜剧 古装 / 高可 / 马丽 常远
3717778567,人潮汹涌,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2632862664.jpg,2021-02-12(中国大陆),https://movie.douban.com/subject/34880302/,6.5,"喜剧,犯罪",,,,2023-03-11 22:38:05,2021 / 中国大陆 中国香港 / 喜剧 犯罪 / 饶晓志 / 刘德华 肖央
3717778492,刺杀小说家,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2628440875.jpg,2021-02-12(中国大陆),https://movie.douban.com/subject/26826330/,6.5,"动作,奇幻,冒险",,,,2023-03-11 22:38:01,2021 / 中国大陆 / 动作 奇幻 冒险 / 路阳 / 雷佳音 杨幂
3717778354,这个杀手不太冷静,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2814949620.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35505100/,6.2,喜剧,,,,2023-03-11 22:37:56,2022 / 中国大陆 / 喜剧 / 邢文雄 / 马丽 魏翔
3717778270,人生大事,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2874262709.jpg,2022-06-24(中国大陆),https://movie.douban.com/subject/35460157/,7.3,"剧情,家庭",,,,2023-03-11 22:37:52,2022 / 中国大陆 中国香港 / 剧情 家庭 / 刘江江 / 朱一龙 杨恩又
3717778167,长津湖之水门桥,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2846021991.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35613853/,7.2,"剧情,历史,战争",,,,2023-03-11 22:37:48,2022 / 中国大陆 中国香港 / 剧情 历史 战争 / 徐克 / 吴京 易烊千玺
3717778133,奇迹·笨小孩,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2842327103.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35312437/,7.4,剧情,,,,2023-03-11 22:37:46,2022 / 中国大陆 / 剧情 / 文牧野 / 易烊千玺 田雨
3717777976,长津湖,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2681329386.jpg,2021-09-30(中国大陆),https://movie.douban.com/subject/25845392/,7.4,"剧情,历史,战争",,,,2023-03-11 22:37:40,2021 / 中国大陆 中国香港 / 剧情 历史 战争 / 陈凯歌 徐克 林超贤 / 吴京 易烊千玺
3717777672,独行月球,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2876409008.jpg,2022-07-29(中国大陆),https://movie.douban.com/subject/35183042/,6.6,"喜剧,科幻",,,,2023-03-11 22:37:28,2022 / 中国大陆 / 喜剧 科幻 / 张吃鱼 / 沈腾 马丽
3717777433,万里归途,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2880793132.jpg,2022-09-30(中国大陆),https://movie.douban.com/subject/26654184/,7.2,"剧情,战争",,,,2023-03-11 22:37:18,2022 / 中国大陆 / 剧情 战争 / 饶晓志 / 张译 王俊凯
3717777026,冰海陷落,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2540706012.jpg,2018-10-26(美国),https://movie.douban.com/subject/6538807/,6.7,"动作,战争",5,,,2023-03-11 22:37:02,2018 / 英国 中国大陆 美国 / 动作 战争 / 多诺万·玛什 / 杰拉德·巴特勒 托比·斯蒂芬斯
3686153784,流浪地球2,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885955777.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35267208/,8.3,"科幻,冒险,灾难",5,,,2023-02-09 21:51:37,2023 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 刘德华
3660046473,交换人生,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2886396440.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35513968/,5,"喜剧,家庭,奇幻",5,,,2023-01-23 22:47:36,2023 / 中国大陆 / 喜剧 家庭 奇幻 / 苏伦 / 雷佳音 张小斐
3660044281,无名,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2886187418.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35372742/,6.6,"剧情,悬疑,历史",2,,,2023-01-23 22:46:56,2023 / 中国大陆 / 剧情 悬疑 历史 / 程耳 / 梁朝伟 王一博
3660041752,满江红,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2887555071.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35766491/,7.1,"剧情,喜剧,悬疑",5,,,2023-01-23 22:46:10,2023 / 中国大陆 / 剧情 喜剧 悬疑 古装 / 张艺谋 / 沈腾 易烊千玺
3652169529,想见你,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885427348.jpg,2022-12-24(中国大陆),https://movie.douban.com/subject/35208467/,6.2,"爱情,悬疑,奇幻",,,,2023-01-18 16:08:36,2022 / 中国大陆 中国台湾 中国香港 / 爱情 悬疑 奇幻 / 黄天仁 / 柯佳嬿 许光汉
3652169410,绝望主夫,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2885362303.jpg,2022-12-31(中国大陆),https://movie.douban.com/subject/35891542/,4.4,喜剧,,,,2023-01-18 16:08:28,2022 / 中国大陆 / 喜剧 / 张琦 / 常远 李嘉琦